2454246.0768500 300000.0000000 -0.066605 0.061292 2.853044 1.912396 -0.009400 0.249960 0.062480
2454246.0769773 300000.0000000 -0.042168 0.066985 2.856000 1.915226 -0.028200 0.261986 0.068637
2454246.0771046 300000.0000000 -0.055928 0.067260 2.856756 1.911265 -0.028200 0.274012 0.075082
2454246.0772319 300000.0000000 -0.048535 0.067205 2.854396 1.911146 -0.018800 0.286038 0.081818
2454246.0773592 300000.0000000 -0.056255 0.065770 2.853706 1.917512 -0.009400 0.298063 0.088842
2454246.0774866 300000.0000000 -0.040918 0.068176 2.855469 1.915234 -0.028200 0.310088 0.096155
2454246.0776139 300000.0000000 -0.062671 0.064535 2.858612 1.906763 -0.009400 0.322115 0.103758
2454246.0777412 300000.0000000 -0.054828 0.062414 2.859184 1.914134 -0.018800 0.334140 0.111649
2454246.0778686 300000.0000000 -0.045666 0.066473 2.857676 1.917430 -0.028200 0.346166 0.119831
2454246.0779959 300000.0000000 -0.048025 0.062004 2.857608 1.910484 -0.018800 0.358191 0.128301
2454246.0781232 300000.0000000 -0.059642 0.063517 2.859633 1.911860 -0.009400 0.370216 0.137060
2454246.0798593 300000.0000000 -0.050533 0.069072 2.863263 1.916846 -0.009400 0.534195 0.285364
2454246.0799867 300000.0000000 -0.043540 0.061021 2.863893 1.915271 -0.028200 0.546221 0.298357
2454246.0801140 300000.0000000 -0.059074 0.059308 2.865879 1.908719 -0.018800 0.558246 0.311639
2454246.0802413 300000.0000000 -0.055740 0.065659 2.865698 1.911274 -0.018800 0.570271 0.325210
2454246.0803687 300000.0000000 -0.039098 0.062732 2.865187 1.919910 -0.018800 0.582298 0.339071
2454246.0804960 300000.0000000 -0.041633 0.061077 2.865365 1.914272 -0.037600 0.594323 0.353220
2454246.0806233 300000.0000000 -0.062837 0.068514 2.866396 1.913359 -0.018800 0.606349 0.367659
2454246.0807506 300000.0000000 -0.051433 0.068674 2.865533 1.913910 -0.037600 0.618374 0.382387
2454246.0808779 300000.0000000 -0.055167 0.067158 2.869548 1.913216 -0.047000 0.630400 0.397404
2454246.0810053 300000.0000000 -0.054137 0.064186 2.866053 1.910304 -0.018800 0.642426 0.412711
2454246.0811326 300000.0000000 -0.046322 0.058917 2.870367 1.907902 -0.028200 0.654451 0.428306
2454246.0812599 300000.0000000 -0.041142 0.065206 2.869110 1.910792 -0.009400 0.666477 0.444192
2454246.0813872 300000.0000000 -0.051310 0.067257 2.869837 1.912704 -0.018800 0.678502 0.460365
2454246.0831235 300000.0000000 -0.055942 0.055529 2.878171 1.910610 -0.037600 0.842492 0.709793
2454246.0832508 300000.0000000 -0.053737 0.063273 2.881383 1.905366 -0.018800 0.854517 0.730200
2454246.0833782 300000.0000000 -0.049840 0.060718 2.878966 1.908587 -0.018800 0.866543 0.750898
2454246.0835055 300000.0000000 -0.057634 0.058057 2.875732 1.912745 -0.028200 0.878569 0.771883
2454246.0836328 300000.0000000 -0.049772 0.062498 2.876500 1.909758 -0.018800 0.890594 0.793157
2454246.0837601 300000.0000000 -0.038679 0.063868 2.876793 1.914968 -0.018800 0.902620 0.814723
2454246.0838875 300000.0000000 -0.058335 0.053320 2.877662 1.910161 -0.037600 0.914645 0.836576
2454246.0840148 300000.0000000 -0.040805 0.069351 2.879170 1.910908 -0.028200 0.926671 0.858720
2454246.0841421 300000.0000000 -0.042375 0.063185 2.877641 1.910242 -0.028200 0.938697 0.881151
2454246.0842694 300000.0000000 -0.037838 0.059601 2.880975 1.912577 -0.037600 0.950722 0.903872
2454246.0843967 300000.0000000 -0.049145 0.062322 2.877818 1.912231 -0.018800 0.962742 0.926873
2454246.0845240 300000.0000000 -0.037701 0.060851 2.880258 1.910748 -0.037600 0.974768 0.950172
2454246.0846514 300000.0000000 -0.041350 0.053258 2.881284 1.909760 -0.028200 0.986794 0.973762
2454246.0863876 300000.0000000 -0.051478 0.071901 2.885593 1.908363 -0.028200 1.150778 1.324290
2454246.0865149 300000.0000000 -0.059218 0.063415 2.884320 1.911113 -0.037600 1.162803 1.352111
2454246.0866422 300000.0000000 -0.044129 0.063147 2.885465 1.912492 -0.047000 1.174828 1.380222
2454246.0867695 300000.0000000 -0.043103 0.062268 2.883958 1.911086 -0.028200 1.186855 1.408624
2454246.0868969 300000.0000000 -0.052844 0.067108 2.884278 1.914112 -0.028200 1.198880 1.437313
2454246.0870242 300000.0000000 -0.039926 0.070409 2.888625 1.910242 -0.028200 1.210905 1.466291
2454246.0871515 300000.0000000 -0.034048 0.065332 2.886059 1.912340 -0.037600 1.222931 1.495561
2454246.0872788 300000.0000000 -0.036116 0.065919 2.883531 1.909821 -0.018800 1.234956 1.525117
2454246.0874062 300000.0000000 -0.044099 0.063245 2.889069 1.910346 -0.018800 1.246983 1.554966
2454246.0875335 300000.0000000 -0.054300 0.067902 2.886160 1.909131 -0.037600 1.259008 1.585101
2454246.0876608 300000.0000000 -0.056215 0.074964 2.886993 1.916986 -0.018800 1.271033 1.615525
2454246.0877881 300000.0000000 -0.031052 0.066223 2.888922 1.912349 -0.037600 1.283059 1.646241
2454246.0879154 300000.0000000 -0.043137 0.073596 2.884691 1.912984 -0.037600 1.295084 1.677244
2454246.0896517 300000.0000000 -0.035188 0.081626 2.888867 1.916859 -0.037600 1.459074 2.128897
2454246.0897791 300000.0000000 -0.036243 0.072438 2.889027 1.909651 -0.047000 1.471100 2.164136
2454246.0899064 300000.0000000 -0.037027 0.069881 2.888595 1.913188 -0.037600 1.483126 2.199662
2454246.0900337 300000.0000000 -0.046843 0.070690 2.891879 1.911519 -0.037600 1.495151 2.235476
2454246.0901610 300000.0000000 -0.034030 0.080926 2.886854 1.916670 -0.028200 1.507177 2.271583
2454246.0902883 300000.0000000 -0.038190 0.078132 2.890928 1.909277 -0.028200 1.519197 2.307958
2454246.0917236 300000.0000000 -0.022653 0.075384 2.891523 1.913926 -0.056400 1.654761 2.738234
2454246.0918509 300000.0000000 -0.032765 0.080596 2.892822 1.911124 -0.037600 1.666786 2.778176
2454246.0919783 300000.0000000 -0.030482 0.076650 2.897279 1.911060 -0.028200 1.678811 2.818408
2454246.0921056 300000.0000000 -0.036536 0.076032 2.894180 1.914009 -0.056400 1.690838 2.858932
2454246.0922329 300000.0000000 -0.027914 0.077624 2.893271 1.917023 -0.028200 1.702863 2.899742
2454246.0923602 300000.0000000 -0.049889 0.072467 2.895848 1.911427 -0.037600 1.714889 2.940844
2454246.0924875 300000.0000000 -0.038173 0.078276 2.895268 1.913844 -0.047000 1.726914 2.982233
2454246.0926149 300000.0000000 -0.019241 0.081681 2.890114 1.913508 -0.037600 1.738939 3.023910
2454246.0927422 300000.0000000 -0.033256 0.087369 2.896421 1.917311 -0.056400 1.750966 3.065881
2454246.0928695 300000.0000000 -0.023456 0.079904 2.893564 1.912068 -0.028200 1.762991 3.108137
2454246.0929969 300000.0000000 -0.018319 0.087611 2.894323 1.915382 -0.028200 1.775017 3.150686
2454246.0931242 300000.0000000 -0.020804 0.080497 2.897005 1.916863 -0.028200 1.787042 3.193520
2454246.0932515 300000.0000000 -0.026427 0.077162 2.896270 1.913977 -0.018800 1.799068 3.236644
2454246.0949877 300000.0000000 -0.022810 0.095114 2.900301 1.914874 -0.047000 1.963052 3.853571
2454246.0951150 300000.0000000 -0.030172 0.085332 2.900193 1.911657 -0.028200 1.975078 3.900932
2454246.0952424 300000.0000000 -0.021120 0.085409 2.901304 1.914056 -0.037600 1.987103 3.948578
2454246.0953697 300000.0000000 -0.020407 0.079152 2.900233 1.915836 -0.037600 1.999128 3.996513
2454246.0954970 300000.0000000 -0.026340 0.087107 2.898807 1.916895 -0.037600 2.011149 4.044719
2454246.0956243 300000.0000000 -0.030416 0.081504 2.897930 1.915540 -0.028200 2.023174 4.093233
2454246.0957516 300000.0000000 -0.021998 0.087641 2.899784 1.913690 -0.056400 2.035200 4.142039
2454246.0958789 300000.0000000 -0.033274 0.082544 2.903128 1.910843 -0.028200 2.047225 4.191132
2454246.0960062 300000.0000000 -0.026422 0.082729 2.896630 1.915777 -0.028200 2.059251 4.240513
2454246.0961336 300000.0000000 -0.034903 0.084674 2.898882 1.920588 -0.018800 2.071277 4.290187
2454246.0962609 300000.0000000 -0.012910 0.083996 2.905579 1.914757 -0.037600 2.083302 4.340147
2454246.0963882 300000.0000000 -0.029456 0.072316 2.901452 1.913890 -0.028200 2.095328 4.390400
2454246.0965155 300000.0000000 -0.034210 0.086719 2.899412 1.905797 -0.037600 2.107353 4.440938
2454246.0982518 300000.0000000 -0.027152 0.101520 2.903282 1.916573 -0.037600 2.271343 5.159000
2454246.0983791 300000.0000000 -0.022218 0.098982 2.906272 1.914088 -0.028200 2.283368 5.213771
2454246.0985065 300000.0000000 -0.034362 0.099358 2.905366 1.918602 -0.037600 2.295395 5.268836
2454246.0986338 300000.0000000 -0.015298 0.095195 2.905422 1.916645 -0.018800 2.307420 5.324186
2454246.0987611 300000.0000000 -0.022589 0.097915 2.904828 1.915687 -0.028200 2.319445 5.379825
2454246.0988884 300000.0000000 -0.041782 0.092374 2.909699 1.912749 -0.028200 2.331471 5.435758
2454246.0990158 300000.0000000 -0.019661 0.099149 2.905904 1.918563 -0.037600 2.343496 5.491975
2454246.0991431 300000.0000000 -0.018083 0.087675 2.906599 1.912426 -0.028200 2.355523 5.548487
2454246.0992704 300000.0000000 -0.014982 0.100275 2.903843 1.917687 -0.028200 2.367548 5.605283
2454246.0993977 300000.0000000 -0.022218 0.092690 2.907306 1.914251 -0.028200 2.379573 5.662368
2454246.0995251 300000.0000000 -0.028683 0.098400 2.907107 1.914301 -0.047000 2.391599 5.719747
2454246.0996524 300000.0000000 -0.018788 0.096914 2.910514 1.914566 -0.047000 2.403624 5.777411
2454246.0997797 300000.0000000 -0.007154 0.103913 2.905386 1.914459 -0.037600 2.415651 5.835368
2454246.1015159 300000.0000000 -0.015903 0.098197 2.904972 1.919053 -0.037600 2.579629 6.654486
2454246.1016432 300000.0000000 -0.003637 0.099478 2.904077 1.913950 -0.028200 2.591654 6.716672
2454246.1017705 300000.0000000 -0.013125 0.100486 2.908343 1.911595 -0.047000 2.603679 6.779147
2454246.1018978 300000.0000000 -0.026654 0.101117 2.905802 1.915827 -0.018800 2.615706 6.841916
2454246.1020252 300000.0000000 -0.019782 0.101726 2.905123 1.918282 -0.037600 2.627731 6.904970
2454246.1021525 300000.0000000 -0.013029 0.105383 2.907498 1.917805 -0.037600 2.639757 6.968317
2454246.1022798 300000.0000000 -0.014745 0.105939 2.903412 1.921240 -0.028200 2.651782 7.031949
2454246.1024071 300000.0000000 -0.025931 0.110135 2.909555 1.919283 -0.037600 2.663808 7.095870
2454246.1370623 300000.0000000 -0.033377 0.119841 2.829242 1.978650 -0.009400 -0.346240 0.119882
2454246.1371896 300000.0000000 -0.032178 0.123497 2.829292 1.978505 -0.018800 -0.334215 0.111700
2454246.1373169 300000.0000000 -0.027019 0.126508 2.830272 1.979686 -0.018800 -0.322189 0.103806
2454246.1374442 300000.0000000 -0.022376 0.118792 2.832852 1.975984 -0.009400 -0.310164 0.096201
2454246.1375715 300000.0000000 -0.044549 0.119778 2.830152 1.973904 -0.028200 -0.298137 0.088886
2454246.1376989 300000.0000000 -0.041539 0.119189 2.828804 1.976680 -0.009400 -0.286112 0.081860
2454246.1378262 300000.0000000 -0.042232 0.119357 2.834847 1.972940 -0.018800 -0.274087 0.075124
2454246.1379535 300000.0000000 -0.041218 0.112267 2.835644 1.971534 -0.009400 -0.262061 0.068676
2454246.1380808 300000.0000000 -0.029034 0.111792 2.834436 1.975119 -0.018800 -0.250036 0.062518
2454246.1382082 300000.0000000 -0.039082 0.118647 2.834149 1.974429 -0.018800 -0.238009 0.056648
2454246.1383355 300000.0000000 -0.044979 0.118162 2.838564 1.978453 -0.037600 -0.225984 0.051069
2454246.1384628 300000.0000000 -0.032884 0.120440 2.836088 1.977509 -0.009400 -0.213959 0.045778
2454246.1385901 300000.0000000 -0.042931 0.118710 2.838174 1.977322 -0.009400 -0.201933 0.040777
2454246.1403264 300000.0000000 -0.041665 0.117797 2.841831 1.976139 0.000000 -0.037949 0.001440
2454246.1404536 300000.0000000 -0.031675 0.110524 2.845627 1.977478 -0.028200 -0.025929 0.000672
2454246.1405809 300000.0000000 -0.033186 0.110976 2.843543 1.976746 -0.018800 -0.013903 0.000193
2454246.1407083 300000.0000000 -0.040855 0.109757 2.847427 1.972566 -0.018800 -0.001878 0.000004
2454246.1408356 300000.0000000 -0.046717 0.111858 2.848193 1.976189 -0.009400 0.010147 0.000103
2454246.1409629 300000.0000000 -0.044747 0.113066 2.845604 1.974317 -0.018800 0.022174 0.000492
