#time orbit spectral_counts
2454246.0111627 1 1685301.247592 2132084.075279 2299750.577308 2417410.696525 2550733.812736 2661020.863681 2648272.731761 2798851.157265 2717248.810784 2656655.494134 2515412.593139 2470643.987265 2088953.589799 1841210.799255 1646081.365357 1250420.940485 894108.567651 543098.519656
2454246.0112901 1 1686197.648773 2138048.949952 2300978.766007 2419585.103384 2552707.488302 2665886.822158 2653777.273508 2802455.428663 2721786.057119 2653803.276991 2518438.869553 2472123.987096 2088049.464655 1844177.911452 1646765.121275 1247791.209315 895664.552296 545399.357501
2454246.0114174 1 1686602.371503 2137158.592197 2298929.017939 2418471.751265 2548630.692964 2665243.232995 2652656.699361 2801936.492603 2718296.887331 2661783.255942 2520928.034185 2471623.693153 2086888.506389 1845542.002280 1650562.206541 1252332.763856 894138.840774 545268.552625
2454246.0115447 1 1686208.659074 2133210.494433 2296667.139221 2415530.458919 2551569.269231 2665664.235642 2650940.135650 2798533.991441 2715633.813028 2655040.587845 2516866.763600 2471167.896965 2086407.035833 1847804.196867 1648641.652297 1246611.113103 895412.845649 544453.135323
2454246.0116720 1 1687628.750735 2134088.582947 2299207.934809 2416670.470292 2554440.309164 2668423.647189 2651854.855037 2796476.884961 2718964.677220 2656652.225768 2521392.783529 2471193.787356 2087604.692809 1847262.856435 1647982.397492 1251177.267307 895004.758215 545387.448410
2454246.0117993 1 1685958.266120 2137342.071256 2296716.876537 2415442.638629 2555025.527982 2667917.357033 2650497.275709 2800830.930190 2722487.034215 2655326.579811 2517940.870047 2475244.937224 2090376.318068 1844500.757096 1649851.896314 1250415.519460 894532.648107 541966.427972
2454246.0119267 1 1685849.626421 2134311.899073 2293513.076379 2412864.871123 2550374.269498 2664911.838559 2648017.218918 2799505.502003 2718693.953966 2655010.887497 2518478.335226 2467315.999150 2085018.754699 1842539.823437 1646766.744522 1247495.095774 896222.683108 541450.436713
2454246.0120540 1 1683519.869865 2133343.834502 2293034.420149 2415442.374873 2547464.211887 2662841.332566 2650134.812061 2800128.781225 2719895.239703 2653850.839347 2517407.868327 2466658.672412 2084547.384588 1845527.388850 1643755.736096 1252136.110749 896351.170265 540695.013344
2454246.0121813 1 1689731.260193 2135550.358130 2298379.712084 2420377.518077 2557259.171612 2665324.234441 2651351.994006 2799099.719596 2721772.864960 2655823.677467 2519184.176030 2472090.256955 2088703.610661 1844632.191884 1648548.196140 1249981.225319 896060.557683 542555.105926
2454246.0123086 1 1685122.286862 2136647.602289 2296058.232948 2418273.964810 2553622.523124 2663918.490568 2652517.938325 2795593.596997 2716846.557131 2656756.102788 2520108.617182 2469372.750639 2084957.035493 1843413.321482 1646767.668212 1247859.404991 894135.471706 541927.735349
2454246.0124360 1 1686002.606058 2133623.514985 2296209.725388 2418429.288806 2551365.583019 2667676.997266 2648315.822648 2797591.785766 2719736.857899 2655189.068810 2516847.605113 2472142.899304 2088513.668446 1845793.716871 1649429.244254 1249942.533045 894072.106675 541472.087380
2454246.0141722 1 1686536.674771 2134904.768758 2298757.816081 2417217.449056 2553326.740083 2664296.660522 2649959.337020 2803077.414269 2722048.667437 2659014.939142 2520589.791556 2470737.405215 2089937.228755 1845268.912764 1650944.320117 1250604.323292 898295.906481 545469.909579
2454246.0142995 1 1686122.031016 2132468.451783 2303696.327329 2418463.446719 2554927.181380 2665478.833297 2650611.039676 2801180.959504 2720846.212454 2656483.513127 2518025.388090 2472692.986327 2087191.694476 1844177.619378 1647308.110351 1250025.997785 897566.289861 543564.276227
2454246.0144268 1 1685891.968175 2133491.193457 2296839.730505 2419862.117976 2555780.852637 2664030.364397 2653571.053193 2798059.428305 2722387.035831 2660614.260360 2518389.281129 2473232.255800 2092134.790158 1843699.844591 1650797.925022 1251619.324217 898144.704825 543326.497905
2454246.0145542 1 1685717.489925 2130824.934362 2294100.311220 2420000.711395 2552624.799989 2665973.581903 2652994.861075 2798872.169979 2721781.707502 2652354.245807 2521090.906180 2473106.338848 2090006.953694 1845144.672853 1647739.433267 1252832.081013 897366.360143 543199.140386
2454246.0146815 1 1680825.187040 2130121.992581 2296793.680064 2415441.127741 2550462.959469 2662568.703659 2651029.009384 2798471.196678 2719791.924838 2656629.366559 2521397.706924 2471496.872666 2085658.979177 1844933.328723 1648909.586105 1250712.528412 896154.825583 543142.107258
2454246.0148088 1 1685213.392698 2134292.751163 2299777.605652 2416354.091510 2551553.712251 2669752.621929 2651600.559368 2798208.706223 2718023.538885 2655607.053986 2521405.161467 2473594.714361 2089527.043402 1843352.970104 1651747.103894 1253287.868276 897672.424104 545010.845418
2454246.0149361 1 1685254.238184 2133540.418573 2301137.802674 2421917.222548 2555578.399327 2669534.729564 2652482.398693 2797397.532146 2720134.578154 2654873.616887 2518841.802118 2472135.319158 2089816.280433 1846385.714451 1648670.800421 1250313.915073 897865.325295 542926.070333
2454246.0150635 1 1683830.462579 2128026.916059 2297512.209456 2413822.211624 2551957.112250 2667864.704869 2647782.786210 2797698.540227 2719207.424423 2651004.955387 2516347.125946 2472468.056548 2090742.014597 1844212.934777 1651596.864457 1251088.035369 897301.040845 542272.611914
2454246.0151908 1 1685405.243662 2137118.995588 2299405.268457 2415934.856905 2552014.665953 2662066.916653 2648781.588961 2794272.552744 2716524.340324 2652507.165506 2516072.723350 2471255.830597 2089584.946973 1844439.145397 1650822.855507 1247918.293667 897442.539630 542280.019201
2454246.0153181 1 1683816.310750 2132621.545560 2300740.078336 2417117.280073 2552278.100233 2665273.911732 2651680.623018 2800067.958893 2720841.855078 2654717.243842 2519949.101446 2472265.474943 2087745.308451 1844466.994016 1648008.985585 1249729.589673 896880.503483 542869.812420
2454246.0154454 1 1683206.069332 2131254.851722 2302621.792413 2417707.509211 2554519.227713 2669040.515486 2651978.576468 2799629.968279 2722915.598490 2656731.935355 2517294.078271 2472113.000845 2086144.659352 1845883.064680 1647778.578883 1251211.320408 896890.751029 544376.424295
2454246.0155727 1 1679949.903704 2131450.681211 2295594.670566 2414966.054504 2553138.887008 2661956.283856 2647777.781733 2796876.026648 2718776.427327 2652143.925614 2518947.608344 2474683.941450 2087032.763645 1842192.230592 1651139.731853 1250912.980291 899685.746521 542704.580960
2454246.0157000 1 1682440.025841 2132232.966957 2296694.677357 2413936.932828 2550425.875434 2659457.799551 2651874.207267 2794643.997056 2721941.455802 2654807.445087 2518929.703287 2471617.976499 2088567.026650 1844112.361708 1651653.649291 1250553.678212 895791.388604 544725.967339
2454246.0174363 1 1681973.328433 2131662.079189 2294369.738080 2416621.887095 2554508.364927 2663544.942626 2651116.428648 2798368.416645 2722984.602832 2656618.086314 2516556.785909 2473474.588325 2088006.101512 1844470.227676 1650814.974837 1253901.557327 896280.060006 545832.358813
2454246.0175636 1 1679764.666779 2130164.526242 2296737.718785 2415735.053444 2552019.702702 2670886.524313 2647165.905250 2795023.585370 2719367.397149 2656668.378371 2517027.983360 2471543.651623 2085903.387362 1845500.152795 1648555.548252 1255944.214041 896662.355445 544899.513600
2454246.0176909 1 1685297.812036 2133173.984166 2294614.878791 2417998.681639 2554018.467287 2662360.108217 2644427.900753 2797448.711913 2716290.184400 2655155.681143 2518947.828268 2470477.236987 2082564.800067 1844523.386974 1647794.727278 1252267.465130 896343.123488 543194.581036
2454246.0178183 1 1683094.555359 2132449.150009 2298772.321754 2416027.368710 2553733.959677 2663635.431803 2650113.821325 2800961.291768 2724321.781723 2653770.101808 2519424.044744 2471321.936005 2088817.406250 1847841.831112 1650593.392854 1254751.890822 899420.559188 544368.900195
2454246.0179456 1 1685307.962937 2132244.080919 2299521.979395 2420619.635333 2553829.810482 2665724.505890 2650790.514698 2802118.734042 2722526.624319 2655827.756041 2522109.590743 2472656.522964 2091384.742424 1848246.863614 1648680.756996 1254450.177207 898039.409113 548700.985531
2454246.0180729 1 1680944.397561 2131615.487411 2299185.335334 2417654.420505 2552996.528419 2666621.205878 2651248.448262 2796730.354254 2719507.340798 2657334.826236 2520022.743635 2474657.593257 2089368.217575 1848476.290508 1649792.448689 1253728.142220 897016.343313 543909.476460
2454246.0182002 1 1682414.645934 2129519.772464 2295834.080678 2413389.856346 2549341.319649 2664196.279814 2648693.077352 2797661.299668 2720510.053317 2655107.595789 2517523.593497 2470576.106716 2088895.667245 1843974.983741 1644732.072524 1251278.800923 895480.204031 546516.963671
2454246.0183276 1 1683485.650906 2130148.491738 2294080.352799 2417749.915854 2552638.571075 2666378.916606 2650377.183372 2796152.111413 2721546.431384 2652400.240240 2517211.997633 2467415.146270 2086778.377015 1844168.578160 1648362.706753 1251414.384636 899403.752805 544515.927006
2454246.0184549 1 1683205.934457 2135195.499661 2300992.835792 2416677.418048 2553784.122700 2665958.545076 2652552.109270 2796643.834531 2719892.787188 2653230.539922 2518406.913594 2469822.593111 2088165.288894 1847162.496746 1648875.692813 1252321.076878 895694.674712 544135.080507
2454246.0185822 1 1685816.248481 2137581.023862 2300002.915184 2415455.556677 2553771.239427 2666663.854712 2649940.790548 2799950.582422 2720278.306031 2653656.024629 2518079.316208 2471176.211087 2091793.483430 1846585.917600 1647488.226101 1251139.761596 900939.401799 543654.521005
2454246.0187095 1 1681135.385506 2131701.823661 2295316.295835 2417796.168426 2553367.732784 2661649.993808 2652128.258206 2801223.155553 2722746.776062 2654760.810699 2523758.591561 2472031.127080 2085503.177925 1846290.793377 1650575.503472 1249539.575131 900426.024069 545978.021860
2454246.0188368 1 1683943.123187 2133674.556990 2296800.671139 2419450.471876 2554528.765012 2667031.230049 2650394.645473 2797695.741160 2724649.199466 2656774.999426 2520805.757207 2470986.418665 2089224.315718 1846299.777293 1650670.419913 1254203.600456 896409.740446 545253.001008
2454246.0189642 1 1685175.769715 2132396.131824 2299555.909035 2419623.647559 2554147.439652 2668416.289684 2650427.739135 2795956.624089 2721613.276542 2657022.973202 2520318.675611 2469674.473223 2090043.841180 1845014.086084 1650427.327563 1252734.666429 899476.354298 544348.126164
2454246.0207004 1 1683190.638087 2131592.658801 2299179.292102 2416615.298825 2556194.746437 2669713.197817 2652293.478121 2795635.977779 2721537.620214 2653079.224200 2521035.002797 2470555.951428 2091437.662478 1845918.160114 1651760.286440 1253538.043102 898996.158991 544677.273519
2454246.0208277 1 1682361.415388 2134597.880458 2300307.506664 2419967.217895 2554892.754554 2666556.491557 2649984.510375 2797085.529271 2719626.868985 2655816.702015 2520474.187829 2470573.122698 2090078.134907 1846397.451013 1648093.177190 1254080.645940 898389.335019 544992.736224
2454246.0209550 1 1684189.067002 2136227.243078 2298786.284318 2419301.724814 2555660.606272 2668501.010221 2653107.022879 2798200.979612 2723191.018446 2655257.032296 2521440.851451 2472332.850992 2088563.429447 1849727.098583 1648745.881609 1252265.478135 897116.796340 545165.089847
2454246.0210824 1 1683740.533912 2129390.146978 2296888.535532 2414483.614258 2550484.748843 2666529.384284 2649186.364497 2797418.863980 2722806.957554 2652961.521259 2517569.407844 2467851.628190 2087801.582850 1846199.587888 1649543.597811 1252588.392320 899987.967634 544390.041531
2454246.0212096 1 1682819.553538 2128596.015756 2298449.731301 2418030.121187 2554782.574436 2665789.920177 2650380.686400 2796836.402380 2720680.936099 2650826.025986 2516609.221409 2469348.105194 2085631.165018 1847623.933823 1646223.534996 1250529.841190 894623.170483 544885.296135
2454246.0213370 1 1684565.735346 2135065.248125 2298887.841678 2418977.030420 2556802.561427 2664753.525692 2653422.235693 2800331.109591 2719290.033222 2655223.092499 2522552.888749 2475037.818558 2087621.404305 1845600.775300 1646837.926075 1253574.912887 896930.104591 545471.268505
2454246.0214643 1 1684059.912080 2133621.458123 2299717.134692 2416680.403391 2552531.476127 2669771.917128 2648957.736420 2798139.691690 2718901.411904 2655729.060816 2520497.133842 2471678.137007 2088944.858999 1847751.603359 1649301.861078 1255352.239398 898533.340245 544826.364938
2454246.0215916 1 1681864.723869 2131175.941709 2291877.574595 2418441.348702 2550373.234616 2661081.526636 2649312.762409 2795430.541198 2717532.457110 2650487.842347 2517552.427864 2469076.319832 2087031.035369 1847219.011447 1649839.703156 1250466.640824 898545.181467 544208.193224
2454246.0217189 1 1679136.558052 2128541.045507 2294447.535282 2414480.031636 2548489.199286 2666454.388079 2649523.444064 2798972.885074 2721054.509777 2654234.110188 2521250.584914 2472387.467926 2088493.303767 1843511.301589 1650716.194501 1252708.009785 895582.478875 545487.026639
2454246.0218463 1 1680636.505676 2132485.299834 2299165.748577 2416629.394326 2552602.425058 2667480.423518 2649319.954236 2799892.568201 2718908.660267 2653053.739856 2520340.803138 2471218.241627 2090434.785707 1847885.841703 1649256.875158 1252012.537987 900487.801593 546273.843982
2454246.0219736 1 1678983.917462 2131998.700252 2296035.427582 2414904.594875 2554341.971806 2665609.404888 2650743.392487 2799047.951357 2721955.588891 2658847.730968 2521505.492321 2471215.822906 2090146.308497 1847385.803618 1652619.542426 1256121.004722 897167.191289 543305.133316
2454246.0221009 1 1683024.382995 2136062.595337 2295469.290711 2418717.800429 2552857.518599 2662704.396182 2650965.178389 2795222.128021 2719847.730641 2653417.001846 2519068.081967 2468854.988500 2090163.450491 1848354.609487 1648863.894611 1252743.880957 898194.833588 543329.489931
2454246.0222282 1 1683242.442091 2135095.821886 2298088.776246 2415357.602608 2555239.913161 2668159.982922 2654313.581433 2796565.737612 2725631.515462 2656264.338189 2521072.832882 2475168.665837 2091488.608209 1847622.551678 1648611.142767 1255193.200455 898884.148735 546774.901917
2454246.0239645 1 1682310.693567 2133228.152433 2296179.287949 2416267.866353 2550259.497015 2662748.092077 2647767.060237 2798231.693467 2718204.832841 2656129.076055 2523152.617815 2468353.546207 2088056.647680 1844936.053495 1649567.850562 1255441.718156 898180.942955 545592.704473
2454246.0240918 1 1681971.247894 2132892.795282 2296327.333382 2416091.074899 2554373.618035 2666732.358144 2651894.635081 2799260.393797 2719039.932113 2659296.913997 2522689.609687 2470975.904473 2088396.812356 1847065.981780 1651739.808978 1250803.751675 896988.871146 546350.054787
2454246.0242192 1 1685089.803793 2134029.984925 2300610.514668 2418180.700586 2552527.160948 2668619.113921 2654543.473904 2795643.487107 2716923.951449 2657322.917047 2520622.342909 2466975.776460 2086847.054911 1845784.091403 1649284.713931 1250620.547173 897227.418392 547128.581847
2454246.0243465 1 1685831.458472 2133532.853059 2299205.313093 2420441.666470 2557414.799001 2662895.432336 2651602.931683 2798509.515583 2720381.193068 2655247.265580 2522678.752009 2472208.513099 2089923.879157 1847403.693855 1650407.255039 1253173.795346 897928.587302 545316.223308
2454246.0244738 1 1677511.749951 2133107.542152 2295639.121510 2413440.941373 2550959.385008 2665518.155440 2649439.217666 2795182.789075 2721756.897266 2653897.623797 2516411.892738 2471372.539960 2092036.153675 1845395.711198 1649707.509146 1250299.322419 897161.160349 545531.460898
2454246.0246011 1 1681197.941704 2134295.497709 2294208.034963 2412954.329020 2546965.583077 2665581.721601 2650213.273675 2796295.170023 2716902.068561 2653719.835138 2517541.725887 2471530.799425 2089982.933787 1846895.053104 1649313.111024 1252954.805531 896581.468058 543566.516710
2454246.0247284 1 1681333.618123 2130983.977718 2296000.280859 2416925.493207 2551926.939469 2668748.455574 2648864.577638 2793200.668094 2716322.388040 2652205.611785 2519698.427146 2468312.828956 2089321.083856 1846165.250145 1648165.070198 1251645.976190 896497.943001 545166.954246
2454246.0248558 1 1682958.456977 2133482.360773 2297635.375050 2415164.240330 2551995.365754 2667823.745320 2652097.496602 2797781.607436 2724370.680006 2655086.060435 2523112.678616 2473055.018241 2091169.145318 1846765.156482 1650249.962497 1256150.819211 896113.898877 544801.673543
2454246.0249831 1 1681431.945442 2131309.471995 2296495.378654 2416324.327427 2553686.426760 2666083.777164 2645951.625867 2798015.985590 2719778.376086 2655812.108390 2519364.741377 2473578.063149 2088517.371604 1848371.494216 1645902.653505 1253147.642477 897471.165433 543082.359597
2454246.0251104 1 1681444.314988 2130348.380031 2294657.897557 2415517.553033 2550893.300740 2659695.841327 2651994.078277 2797940.575843 2718976.563592 2652976.187617 2516431.137133 2473983.242199 2088651.958701 1846728.738600 1648707.942087 1254539.365703 901744.520171 544847.195885
2454246.0252377 1 1680784.663801 2134748.901783 2299412.844707 2418518.738937 2553536.416270 2668046.110386 2651422.587656 2799048.017413 2720379.931766 2652105.058069 2523166.286728 2473837.724641 2089375.226689 1848140.018276 1648454.042951 1251997.716456 900168.819887 544413.342472
2454246.0253651 1 1685036.017174 2137929.417769 2295030.705679 2420417.125493 2554727.756443 2666348.775052 2654775.300322 2797943.041434 2722545.850954 2658316.398136 2522441.972575 2470427.814607 2088674.184047 1847360.076343 1649409.804881 1253081.846794 899128.229660 544905.270877
2454246.0254924 1 1681564.510004 2131350.024183 2300058.934776 2417151.756344 2554028.915124 2662909.135199 2656342.478934 2797048.457061 2718925.882750 2657254.851131 2520843.104554 2475636.919935 2090225.524818 1845566.560539 1649114.738863 1250746.793262 897624.036009 545016.173980
2454246.0272286 1 1678234.227033 2126922.164312 2292688.218950 2413500.441885 2551304.106922 2661297.824753 2648806.150853 2796642.580471 2718377.267762 2653410.233929 2519434.958599 2469851.253415 2088284.317482 1847956.351071 1647868.098541 1252734.211737 896760.506919 544203.857069
2454246.0273559 1 1682483.606996 2133984.119005 2298442.998218 2420660.889147 2556225.239863 2666202.611019 2652602.287365 2795618.008896 2717063.803485 2653704.341826 2515773.854710 2471443.757203 2088455.349650 1847307.766525 1648755.054114 1251913.587160 898021.939573 545060.492256
2454246.0274832 1 1683676.826474 2136001.021261 2296362.836509 2415721.833793 2552948.463134 2660954.367079 2651351.685378 2795410.877443 2718129.101179 2652453.697183 2517015.575440 2472156.548175 2088062.663494 1848177.495831 1649321.998424 1252945.526485 894392.537616 543649.668662
2454246.0276105 1 1683102.568213 2130945.181237 2296636.277283 2418229.528393 2554479.338993 2667100.564368 2652003.291078 2798573.469049 2718114.167889 2652634.923111 2518042.825330 2467418.331702 2089163.333283 1844821.023278 1652442.514399 1254773.807551 893700.250307 543011.828309
2454246.0277378 1 1686862.338752 2133876.985858 2301421.761684 2420222.569610 2555266.025701 2668279.995426 2651229.403743 2798565.773360 2720171.501943 2656283.272727 2524381.134150 2473032.467749 2086875.882935 1847013.597336 1649555.445364 1252211.615032 897248.129048 546002.834593
2454246.0278652 1 1680386.806353 2131417.863427 2296466.043467 2414487.818003 2549441.856549 2663559.719428 2651716.164187 2800005.768587 2715994.917024 2651987.948819 2521524.701078 2467310.925095 2084334.873166 1847124.484634 1647473.692554 1252283.709464 898281.846350 543096.720777
2454246.0279925 1 1681229.396350 2136299.659925 2296405.600408 2415775.268045 2553677.376370 2667048.401166 2652705.396439 2802248.921960 2720721.260550 2653163.997109 2522934.012872 2472714.319410 2089495.533525 1845418.621891 1653498.166779 1253760.503144 895479.692609 544736.404935
2454246.0281198 1 1683774.482357 2133774.688225 2297568.763753 2414364.617565 2554190.217753 2665368.100737 2656239.088674 2794695.550359 2718211.213197 2649795.172294 2523025.825809 2469257.633108 2086097.492465 1846962.284691 1648607.020487 1251434.142501 896822.163774 544794.559707
2454246.0282471 1 1683311.174930 2135534.872863 2293042.224709 2421621.034664 2552959.653505 2666335.694551 2649257.832929 2796750.213833 2718705.393016 2652624.537399 2519662.412152 2470044.256131 2086355.333324 1845966.200906 1648174.838377 1251165.217890 896615.485601 544954.182009
2454246.0283745 1 1684254.453334 2134572.327944 2297112.670063 2416937.146539 2554425.451868 2666254.587625 2653201.570356 2798412.615817 2715971.084053 2650350.476693 2521603.860077 2470036.403269 2088212.921364 1846845.266921 1649018.126315 1251228.074170 897265.816418 544191.911475
2454246.0285018 1 1682355.058044 2131371.021774 2297855.791806 2413593.811157 2552702.398674 2665465.171821 2645952.605370 2793710.169164 2717486.896739 2652447.143473 2522531.453858 2469502.551723 2090020.144911 1847740.208324 1647040.871231 1253033.072278 897306.132171 543518.594221
2454246.0286291 1 1681052.188292 2133451.281774 2296833.981556 2417684.752173 2551695.396071 2662556.033156 2651264.401015 2793638.824405 2715850.468276 2650638.099250 2516152.019738 2470552.108942 2089072.966962 1845877.120043 1648788.588274 1252454.032701 897662.146523 543139.403026
2454246.0287564 1 1679535.316571 2137348.808620 2298785.139229 2417919.869304 2552394.687746 2668922.794684 2654246.560009 2796373.073189 2715777.733880 2651925.294489 2519546.105119 2470246.487425 2091419.081358 1848276.008389 1647732.938411 1251871.515818 896880.307491 545696.328265
2454246.0304927 1 1681644.204268 2130115.630984 2295683.988656 2415159.525591 2554973.601835 2660032.858105 2649100.160378 2797498.047337 2717610.453639 2655480.207965 2522836.204705 2471790.535218 2090726.850587 1847358.999631 1649534.006934 1254086.374406 898681.032472 544617.045436
2454246.0306200 1 1681183.962668 2130619.679015 2294375.796925 2416386.622927 2551518.088362 2659352.973868 2648891.248669 2794179.181609 2716831.078434 2652412.475500 2520373.947735 2468654.753975 2088091.014686 1849334.465525 1647590.539698 1252752.793335 895704.414553 544682.331596
2454246.0307474 1 1681387.377005 2132348.822720 2294471.236239 2413568.679089 2549563.429920 2664331.913785 2649729.977056 2793600.374311 2718090.481892 2651197.973211 2519835.570897 2471876.631341 2085722.014303 1846271.797730 1649586.930446 1248998.743727 898915.462197 544126.421949
2454246.0308747 1 1683368.065284 2135956.230336 2295708.083553 2416991.490360 2552042.390344 2664031.807370 2650805.074529 2793668.423508 2717221.272978 2652054.789128 2517046.602657 2471374.038446 2086924.242402 1844908.065156 1651234.477267 1250562.296446 897672.248522 543147.796820
2454246.0310020 1 1681512.916620 2134272.262699 2293454.859387 2411092.703453 2549482.933843 2663323.958921 2650033.427054 2796847.673375 2718116.784816 2651987.530599 2521763.917408 2468440.573546 2087231.032024 1842694.424747 1647820.386909 1248497.825541 895570.243457 544192.624851
2454246.0311293 1 1678984.696549 2131516.142307 2296214.809816 2415245.613772 2552258.862576 2662898.538327 2649961.308771 2797639.951703 2719339.641647 2651842.963486 2519266.302923 2464100.595743 2087638.120846 1846083.568601 1648992.776913 1252314.071856 898508.997602 543984.020635
2454246.0312567 1 1685053.048779 2133719.344495 2296443.683519 2418914.064396 2552915.649890 2669265.490841 2652049.967745 2796934.538121 2719103.093096 2653651.529483 2521116.984156 2469436.166012 2092253.127496 1848257.153123 1648784.624295 1254701.262145 896794.493565 545100.183905
2454246.0313840 1 1681876.038644 2134692.892244 2296960.532278 2417058.259816 2551490.988502 2663291.511044 2651989.222040 2796630.160548 2721068.785117 2649630.032564 2521460.810859 2469421.799642 2091165.574973 1844811.779417 1649119.875240 1250531.594254 896357.532096 546175.475303
2454246.0315113 1 1684870.075797 2134704.456408 2296738.944520 2417873.627293 2553478.690205 2666543.477345 2652187.291321 2795877.828504 2720240.744319 2655347.650635 2521310.800991 2472465.942153 2090495.431817 1845687.234347 1650557.300556 1252225.915024 898036.889327 542638.938969
2454246.0316386 1 1686089.850942 2135570.911979 2299175.271842 2420573.356691 2555583.397940 2667292.299359 2653195.478266 2798265.869686 2718483.744997 2653495.956366 2525185.027821 2471515.574838 2091923.964178 1846453.408114 1647191.152163 1253647.221595 894982.542216 544880.026609
2454246.0317660 1 1680779.144405 2128582.090544 2294648.827347 2411531.954380 2553210.842026 2661593.386203 2652230.416225 2793709.845821 2718152.151106 2650862.446916 2522011.279783 2467430.052714 2085161.580293 1845280.360601 1649542.003056 1252378.279570 896145.676785 544720.499259
2454246.0318933 1 1684538.876155 2133312.170872 2292221.621054 2416235.239258 2551694.936686 2662844.529669 2651089.432157 2797444.621756 2719435.866788 2654266.856840 2521860.748582 2475002.862352 2089146.913676 1849325.763076 1647981.986408 1251724.485658 896227.340159 544425.610683
2454246.0320206 1 1681218.959348 2132891.909735 2295874.907090 2416375.328667 2551119.665097 2661449.174273 2649752.929404 2795526.172030 2715968.234707 2649763.640379 2518110.018857 2471193.205872 2087083.374207 1848763.545943 1648793.430863 1252528.369703 895586.021590 543916.834062
2454246.0337568 1 1685217.637521 2134378.752016 2301198.380124 2416732.239871 2555203.587482 2663815.197509 2652778.993062 2795344.996678 2720042.890510 2654334.226471 2520596.563971 2474078.014069 2090281.466241 1850169.955777 1649724.791409 1252443.492907 895675.128769 544213.548425
